TransactionID,CustomerID,AccountID,CardID,MerchantID,DateKey,Amount,Currency,Status,Channel,TransactionType
TX-00099,CUST-0099,ACC-0099,CARD-0099,MERCH-0099,20260276,2702.21,CAD,Approved,Mobile App,Transfer
TX-00100,CUST-0100,ACC-0100,CARD-0100,MERCH-0100,20260647,2191.61,USD,Approved,Mobile App,Withdrawal
TX-00101,CUST-0101,ACC-0101,CARD-0101,MERCH-0101,20260847,2992.19,EUR,Reversed,Mobile App,Purchase
TX-00102,CUST-0102,ACC-0102,CARD-0102,MERCH-0102,20260351,4447.67,USD,Approved,Online,Transfer
TX-00103,CUST-0103,ACC-0103,CARD-0103,MERCH-0103,20260268,3674.0,INR,Reversed,Online,Withdrawal
TX-00104,CUST-0104,ACC-0104,CARD-0104,MERCH-0104,20260574,3020.55,GBP,Approved,POS,Refund
TX-00105,CUST-0105,ACC-0105,CARD-0105,MERCH-0105,20260489,134.2,GBP,Approved,ATM,Refund
TX-00106,CUST-0106,ACC-0106,CARD-0106,MERCH-0106,20260377,1148.48,CAD,Declined,Online,Refund
TX-00107,CUST-0107,ACC-0107,CARD-0107,MERCH-0107,20260756,3373.12,GBP,Approved,ATM,Withdrawal
TX-00108,CUST-0108,ACC-0108,CARD-0108,MERCH-0108,20260805,4303.28,EUR,Approved,POS,Withdrawal
TX-00109,CUST-0109,ACC-0109,CARD-0109,MERCH-0109,20260671,2937.68,EUR,Approved,Online,Refund
TX-00110,CUST-0110,ACC-0110,CARD-0110,MERCH-0110,20260325,108.62,CAD,Approved,Online,Refund
TX-00111,CUST-0111,ACC-0111,CARD-0111,MERCH-0111,20260802,3824.98,CAD,Approved,POS,Withdrawal
TX-00112,CUST-0112,ACC-0112,CARD-0112,MERCH-0112,20260433,4108.0,INR,Approved,POS,Transfer
TX-00113,CUST-0113,ACC-0113,CARD-0113,MERCH-0113,20260887,2883.35,CAD,Approved,ATM,Purchase
TX-00114,CUST-0114,ACC-0114,CARD-0114,MERCH-0114,20260895,3816.73,USD,Approved,ATM,Refund
TX-00115,CUST-0115,ACC-0115,CARD-0115,MERCH-0115,20260158,880.08,USD,Declined,POS,Withdrawal
TX-00116,CUST-0116,ACC-0116,CARD-0116,MERCH-0116,20260335,2597.22,USD,Declined,Online,Transfer
TX-00117,CUST-0117,ACC-0117,CARD-0117,MERCH-0117,20260133,2213.94,EUR,Approved,Mobile App,Transfer
TX-00118,CUST-0118,ACC-0118,CARD-0118,MERCH-0118,20260925,1394.39,GBP,Reversed,ATM,Transfer
TX-00119,CUST-0119,ACC-0119,CARD-0119,MERCH-0119,20260424,4984.74,INR,Approved,POS,Refund
TX-00120,CUST-0120,ACC-0120,CARD-0120,MERCH-0120,20260511,2182.25,CAD,Declined,Online,Withdrawal
TX-00121,CUST-0121,ACC-0121,CARD-0121,MERCH-0121,20260375,4072.15,INR,Declined,Online,Purchase
TX-00122,CUST-0122,ACC-0122,CARD-0122,MERCH-0122,20260168,4845.43,EUR,Declined,ATM,Withdrawal
TX-00123,CUST-0123,ACC-0123,CARD-0123,MERCH-0123,20260317,2352.7,CAD,Approved,ATM,Withdrawal
TX-00124,CUST-0124,ACC-0124,CARD-0124,MERCH-0124,20260681,2044.7,CAD,Approved,Mobile App,Transfer
TX-00125,CUST-0125,ACC-0125,CARD-0125,MERCH-0125,20260836,1608.69,EUR,Declined,ATM,Purchase
TX-00126,CUST-0126,ACC-0126,CARD-0126,MERCH-0126,20260423,527.48,GBP,Reversed,Mobile App,Refund
TX-00127,CUST-0127,ACC-0127,CARD-0127,MERCH-0127,20260318,808.32,CAD,Approved,POS,Refund
TX-00128,CUST-0128,ACC-0128,CARD-0128,MERCH-0128,20260772,2061.17,GBP,Approved,ATM,Transfer
TX-00129,CUST-0129,ACC-0129,CARD-0129,MERCH-0129,20260612,2479.87,EUR,Declined,Mobile App,Refund
TX-00130,CUST-0130,ACC-0130,CARD-0130,MERCH-0130,20260506,3314.6,INR,Declined,ATM,Withdrawal
TX-00131,CUST-0131,ACC-0131,CARD-0131,MERCH-0131,20260759,2005.26,CAD,Approved,POS,Transfer
TX-00132,CUST-0132,ACC-0132,CARD-0132,MERCH-0132,20260570,3803.7,GBP,Reversed,POS,Purchase
TX-00133,CUST-0133,ACC-0133,CARD-0133,MERCH-0133,20260247,188.3,CAD,Approved,Mobile App,Withdrawal
TX-00134,CUST-0134,ACC-0134,CARD-0134,MERCH-0134,20260372,444.86,GBP,Approved,Online,Purchase
TX-00135,CUST-0135,ACC-0135,CARD-0135,MERCH-0135,20260243,1265.73,CAD,Declined,POS,Purchase
TX-00136,CUST-0136,ACC-0136,CARD-0136,MERCH-0136,20260353,584.03,CAD,Approved,POS,Withdrawal
TX-00137,CUST-0137,ACC-0137,CARD-0137,MERCH-0137,20260863,3863.88,CAD,Approved,POS,Purchase
TX-00138,CUST-0138,ACC-0138,CARD-0138,MERCH-0138,20260675,4325.23,INR,Reversed,POS,Transfer
TX-00139,CUST-0139,ACC-0139,CARD-0139,MERCH-0139,20260652,4125.51,CAD,Declined,Online,Transfer
TX-00140,CUST-0140,ACC-0140,CARD-0140,MERCH-0140,20260370,10.75,GBP,Approved,POS,Withdrawal
TX-00141,CUST-0141,ACC-0141,CARD-0141,MERCH-0141,20260865,4347.49,INR,Declined,Online,Refund
TX-00142,CUST-0142,ACC-0142,CARD-0142,MERCH-0142,20260699,2312.57,USD,Approved,ATM,Purchase
TX-00143,CUST-0143,ACC-0143,CARD-0143,MERCH-0143,20260539,275.75,GBP,Declined,Online,Withdrawal
TX-00144,CUST-0144,ACC-0144,CARD-0144,MERCH-0144,20260698,2594.6,GBP,Approved,Mobile App,Purchase
TX-00145,CUST-0145,ACC-0145,CARD-0145,MERCH-0145,20260509,3115.06,USD,Approved,ATM,Withdrawal
TX-00146,CUST-0146,ACC-0146,CARD-0146,MERCH-0146,20260471,2494.97,INR,Approved,Online,Purchase
TX-00147,CUST-0147,ACC-0147,CARD-0147,MERCH-0147,20260325,2212.99,CAD,Approved,Online,Refund
TX-00148,CUST-0148,ACC-0148,CARD-0148,MERCH-0148,20260242,262.8,GBP,Reversed,Online,Withdrawal
TX-00149,CUST-0149,ACC-0149,CARD-0149,MERCH-0149,20260622,1338.95,USD,Reversed,Online,Transfer
TX-00150,CUST-0150,ACC-0150,CARD-0150,MERCH-0150,20260606,659.41,CAD,Approved,Online,Refund
TX-00151,CUST-0151,ACC-0151,CARD-0151,MERCH-0151,20260194,1443.71,INR,Reversed,Online,Transfer
TX-00152,CUST-0152,ACC-0152,CARD-0152,MERCH-0152,20260874,4404.83,GBP,Declined,Mobile App,Refund
TX-00153,CUST-0153,ACC-0153,CARD-0153,MERCH-0153,20260149,2426.14,CAD,Approved,Mobile App,Transfer
TX-00154,CUST-0154,ACC-0154,CARD-0154,MERCH-0154,20260213,149.2,CAD,Approved,Mobile App,Refund
TX-00155,CUST-0155,ACC-0155,CARD-0155,MERCH-0155,20260257,3151.96,EUR,Approved,Online,Purchase
TX-00156,CUST-0156,ACC-0156,CARD-0156,MERCH-0156,20260743,3997.57,USD,Approved,ATM,Transfer
TX-00157,CUST-0157,ACC-0157,CARD-0157,MERCH-0157,20260264,3550.37,CAD,Declined,Mobile App,Purchase
TX-00158,CUST-0158,ACC-0158,CARD-0158,MERCH-0158,20260912,1557.2,INR,Approved,POS,Withdrawal
TX-00159,CUST-0159,ACC-0159,CARD-0159,MERCH-0159,20260797,73.3,EUR,Approved,POS,Purchase
TX-00160,CUST-0160,ACC-0160,CARD-0160,MERCH-0160,20260533,2042.91,CAD,Approved,Online,Transfer
TX-00161,CUST-0161,ACC-0161,CARD-0161,MERCH-0161,20260711,1127.38,CAD,Declined,ATM,Refund
TX-00162,CUST-0162,ACC-0162,CARD-0162,MERCH-0162,20260166,4207.82,INR,Declined,Mobile App,Purchase
TX-00163,CUST-0163,ACC-0163,CARD-0163,MERCH-0163,20260495,571.74,EUR,Approved,Online,Refund
TX-00164,CUST-0164,ACC-0164,CARD-0164,MERCH-0164,20260491,4735.57,EUR,Declined,ATM,Withdrawal
TX-00165,CUST-0165,ACC-0165,CARD-0165,MERCH-0165,20260711,3240.31,USD,Approved,POS,Withdrawal
TX-00166,CUST-0166,ACC-0166,CARD-0166,MERCH-0166,20260580,774.09,CAD,Approved,Mobile App,Transfer
TX-00167,CUST-0167,ACC-0167,CARD-0167,MERCH-0167,20260642,4663.6,USD,Approved,Online,Refund
TX-00168,CUST-0168,ACC-0168,CARD-0168,MERCH-0168,20260358,1462.85,EUR,Approved,Online,Purchase
TX-00169,CUST-0169,ACC-0169,CARD-0169,MERCH-0169,20260667,3528.53,USD,Approved,ATM,Purchase
TX-00170,CUST-0170,ACC-0170,CARD-0170,MERCH-0170,20260112,2080.37,INR,Approved,Online,Withdrawal
TX-00171,CUST-0171,ACC-0171,CARD-0171,MERCH-0171,20260797,2415.09,GBP,Approved,Online,Refund
TX-00172,CUST-0172,ACC-0172,CARD-0172,MERCH-0172,20260839,2363.74,INR,Approved,Mobile App,Refund
TX-00173,CUST-0173,ACC-0173,CARD-0173,MERCH-0173,20260218,2286.65,EUR,Approved,POS,Withdrawal
TX-00174,CUST-0174,ACC-0174,CARD-0174,MERCH-0174,20260799,727.49,INR,Approved,POS,Purchase
TX-00175,CUST-0175,ACC-0175,CARD-0175,MERCH-0175,20260650,957.1,EUR,Approved,ATM,Withdrawal
TX-00176,CUST-0176,ACC-0176,CARD-0176,MERCH-0176,20260869,2998.89,INR,Approved,POS,Refund
TX-00177,CUST-0177,ACC-0177,CARD-0177,MERCH-0177,20260374,3732.73,CAD,Declined,ATM,Purchase
TX-00178,CUST-0178,ACC-0178,CARD-0178,MERCH-0178,20260888,686.86,CAD,Approved,Mobile App,Withdrawal
TX-00179,CUST-0179,ACC-0179,CARD-0179,MERCH-0179,20260757,353.7,INR,Approved,ATM,Refund
TX-00180,CUST-0180,ACC-0180,CARD-0180,MERCH-0180,20260449,3864.51,USD,Declined,POS,Refund
TX-00181,CUST-0181,ACC-0181,CARD-0181,MERCH-0181,20260215,4272.79,EUR,Approved,Online,Transfer
TX-00182,CUST-0182,ACC-0182,CARD-0182,MERCH-0182,20260401,1702.68,CAD,Approved,Mobile App,Transfer
TX-00183,CUST-0183,ACC-0183,CARD-0183,MERCH-0183,20260546,3939.65,EUR,Approved,POS,Withdrawal
TX-00184,CUST-0184,ACC-0184,CARD-0184,MERCH-0184,20260262,1339.53,CAD,Approved,Mobile App,Purchase
TX-00185,CUST-0185,ACC-0185,CARD-0185,MERCH-0185,20260565,17.81,GBP,Declined,ATM,Purchase
TX-00186,CUST-0186,ACC-0186,CARD-0186,MERCH-0186,20260104,3631.62,INR,Approved,POS,Transfer
TX-00187,CUST-0187,ACC-0187,CARD-0187,MERCH-0187,20260840,4188.19,CAD,Approved,Online,Refund
TX-00188,CUST-0188,ACC-0188,CARD-0188,MERCH-0188,20260837,2901.72,INR,Reversed,Online,Transfer
TX-00189,CUST-0189,ACC-0189,CARD-0189,MERCH-0189,20260370,3301.4,GBP,Approved,Online,Withdrawal
TX-00190,CUST-0190,ACC-0190,CARD-0190,MERCH-0190,20260613,4326.98,EUR,Reversed,Online,Transfer
TX-00191,CUST-0191,ACC-0191,CARD-0191,MERCH-0191,20260881,2235.5,INR,Declined,Mobile App,Purchase
TX-00192,CUST-0192,ACC-0192,CARD-0192,MERCH-0192,20260283,2424.29,CAD,Approved,POS,Withdrawal
TX-00193,CUST-0193,ACC-0193,CARD-0193,MERCH-0193,20260620,1665.54,GBP,Approved,Online,Purchase
TX-00194,CUST-0194,ACC-0194,CARD-0194,MERCH-0194,20260209,3815.55,CAD,Approved,Online,Withdrawal
TX-00195,CUST-0195,ACC-0195,CARD-0195,MERCH-0195,20260741,1889.16,GBP,Approved,Online,Refund
TX-00196,CUST-0196,ACC-0196,CARD-0196,MERCH-0196,20260406,4664.6,GBP,Declined,ATM,Transfer
TX-00197,CUST-0197,ACC-0197,CARD-0197,MERCH-0197,20260755,4348.66,CAD,Approved,POS,Purchase
TX-00198,CUST-0198,ACC-0198,CARD-0198,MERCH-0198,20260620,4903.97,INR,Declined,Mobile App,Withdrawal
TX-00199,CUST-0199,ACC-0199,CARD-0199,MERCH-0199,20260724,1197.83,EUR,Approved,ATM,Transfer
TX-00200,CUST-0200,ACC-0200,CARD-0200,MERCH-0200,20260304,1917.94,EUR,Approved,ATM,Purchase
TX-00201,CUST-0201,ACC-0201,CARD-0201,MERCH-0201,20260257,4280.78,GBP,Declined,Mobile App,Refund
TX-00202,CUST-0202,ACC-0202,CARD-0202,MERCH-0202,20260483,2056.82,CAD,Approved,Online,Withdrawal
TX-00203,CUST-0203,ACC-0203,CARD-0203,MERCH-0203,20260881,1594.29,GBP,Approved,Online,Purchase
TX-00204,CUST-0204,ACC-0204,CARD-0204,MERCH-0204,20260266,2367.52,EUR,Approved,POS,Purchase
TX-00205,CUST-0205,ACC-0205,CARD-0205,MERCH-0205,20260653,4567.58,GBP,Approved,Online,Refund
TX-00206,CUST-0206,ACC-0206,CARD-0206,MERCH-0206,20260898,1909.25,GBP,Approved,ATM,Withdrawal
TX-00207,CUST-0207,ACC-0207,CARD-0207,MERCH-0207,20260644,4942.13,EUR,Approved,ATM,Transfer
TX-00208,CUST-0208,ACC-0208,CARD-0208,MERCH-0208,20260101,3963.01,INR,Approved,ATM,Purchase
TX-00209,CUST-0209,ACC-0209,CARD-0209,MERCH-0209,20260714,3261.83,GBP,Declined,Mobile App,Withdrawal
TX-00210,CUST-0210,ACC-0210,CARD-0210,MERCH-0210,20260432,764.77,INR,Approved,Online,Withdrawal
TX-00211,CUST-0211,ACC-0211,CARD-0211,MERCH-0211,20260601,4824.3,GBP,Approved,Online,Refund
TX-00212,CUST-0212,ACC-0212,CARD-0212,MERCH-0212,20260120,635.6,CAD,Approved,Online,Purchase
TX-00213,CUST-0213,ACC-0213,CARD-0213,MERCH-0213,20260215,4826.94,GBP,Reversed,Online,Transfer
TX-00214,CUST-0214,ACC-0214,CARD-0214,MERCH-0214,20260472,1663.31,GBP,Reversed,POS,Purchase
TX-00215,CUST-0215,ACC-0215,CARD-0215,MERCH-0215,20260927,506.32,USD,Approved,POS,Purchase
TX-00216,CUST-0216,ACC-0216,CARD-0216,MERCH-0216,20260415,4225.97,CAD,Reversed,ATM,Transfer
TX-00217,CUST-0217,ACC-0217,CARD-0217,MERCH-0217,20260346,503.06,CAD,Approved,ATM,Withdrawal
TX-00218,CUST-0218,ACC-0218,CARD-0218,MERCH-0218,20260160,4552.66,INR,Declined,Mobile App,Purchase
TX-00219,CUST-0219,ACC-0219,CARD-0219,MERCH-0219,20260347,81.66,INR,Approved,ATM,Withdrawal
TX-00220,CUST-0220,ACC-0220,CARD-0220,MERCH-0220,20260681,725.06,GBP,Approved,Online,Refund
TX-00221,CUST-0221,ACC-0221,CARD-0221,MERCH-0221,20260181,4355.31,EUR,Approved,ATM,Withdrawal
TX-00222,CUST-0222,ACC-0222,CARD-0222,MERCH-0222,20260188,4849.93,GBP,Declined,ATM,Transfer
TX-00223,CUST-0223,ACC-0223,CARD-0223,MERCH-0223,20260850,378.77,USD,Reversed,POS,Transfer
TX-00224,CUST-0224,ACC-0224,CARD-0224,MERCH-0224,20260598,3908.72,GBP,Declined,Online,Refund
TX-00225,CUST-0225,ACC-0225,CARD-0225,MERCH-0225,20260171,1328.79,USD,Approved,Mobile App,Withdrawal
TX-00226,CUST-0226,ACC-0226,CARD-0226,MERCH-0226,20260879,3118.18,GBP,Approved,Mobile App,Purchase
TX-00227,CUST-0227,ACC-0227,CARD-0227,MERCH-0227,20260646,1990.43,INR,Approved,Mobile App,Refund
TX-00228,CUST-0228,ACC-0228,CARD-0228,MERCH-0228,20260885,406.18,GBP,Approved,ATM,Transfer
