TransactionID,CustomerID,AccountID,CardID,MerchantID,DateKey,Amount,Currency,Status,Channel,TransactionType
TX00152,CUST0451,ACC0451,CARD1082,MERCH0062,2025-05-27 10:19:50,20.25,USD,Approved,Web,Purchase
TX00153,CUST0729,ACC0729,CARD0698,MERCH0059,2025-07-29 20:16:39,576.91,EUR,Approved,POS,Purchase
TX00154,CUST0983,ACC0983,CARD1467,MERCH0177,2025-04-13 00:29:40,112.6,EUR,Approved,ATM,Withdrawal
TX00155,CUST0568,ACC0568,CARD0978,MERCH0191,2025-12-22 11:43:12,153.93,EUR,Approved,Web,Purchase
TX00156,CUST0138,ACC0138,CARD0643,MERCH0160,2025-11-10 12:12:03,171.66,USD,Approved,POS,Purchase
TX00157,CUST0240,ACC0240,CARD1225,MERCH0138,2025-04-19 00:39:55,72.51,GBP,Approved,POS,Purchase
TX00158,CUST0143,ACC0143,CARD0398,MERCH0011,2025-02-19 04:22:59,211.47,EUR,Approved,Web,Purchase
TX00159,CUST0931,ACC0931,CARD0078,MERCH0102,2025-01-27 01:58:31,311.34,EUR,Approved,Web,Refund
TX00160,CUST0739,ACC0739,CARD1169,MERCH0070,2025-10-15 02:46:24,78.45,INR,Declined,Mobile App,Purchase
TX00161,CUST0154,ACC0154,CARD0564,MERCH0123,2025-09-30 20:05:28,165.5,USD,Declined,ATM,Purchase
TX00162,CUST0053,ACC0053,CARD0388,MERCH0190,2025-12-06 07:28:44,217.28,GBP,Approved,POS,Purchase
TX00163,CUST0669,ACC0669,CARD1244,MERCH0175,2025-11-18 02:08:31,36.63,EUR,Declined,Mobile App,Purchase
TX00164,CUST0387,ACC0387,CARD0246,MERCH0034,2025-02-14 01:08:16,65.65,GBP,Reversed,Web,Purchase
TX00165,CUST0866,ACC0866,CARD0053,MERCH0101,2025-09-06 20:50:12,22.28,EUR,Approved,Web,Purchase
TX00166,CUST0950,ACC0950,CARD0485,MERCH0145,2025-03-04 21:25:20,143.27,USD,Approved,Web,Withdrawal
TX00167,CUST0712,ACC0712,CARD0471,MERCH0104,2025-11-30 21:23:20,247.12,EUR,Approved,POS,Transfer
TX00168,CUST0012,ACC0012,CARD1483,MERCH0182,2025-08-10 21:39:35,146.56,USD,Declined,POS,Transfer
TX00169,CUST0501,ACC0501,CARD1278,MERCH0040,2025-05-12 09:09:23,34.73,USD,Approved,Mobile App,Refund
TX00170,CUST0268,ACC0268,CARD1017,MERCH0019,2025-10-08 00:54:33,123.57,GBP,Approved,Web,Purchase
TX00171,CUST0363,ACC0363,CARD1140,MERCH0067,2025-05-15 00:53:32,275.21,EUR,Approved,ATM,Purchase
TX00172,CUST0653,ACC0653,CARD1156,MERCH0082,2025-07-15 23:10:41,59.09,GBP,Approved,POS,Purchase
TX00173,CUST0633,ACC0633,CARD1254,MERCH0181,2025-02-12 00:18:00,273.15,EUR,Approved,POS,Withdrawal
TX00174,CUST0922,ACC0922,CARD1277,MERCH0064,2025-05-22 22:57:21,235.3,EUR,Approved,POS,Purchase
TX00175,CUST0732,ACC0732,CARD0540,MERCH0083,2025-03-13 13:00:15,8.3,INR,Declined,Web,Withdrawal
TX00176,CUST0060,ACC0060,CARD0565,MERCH0047,2025-01-27 00:10:39,46.06,INR,Approved,ATM,Purchase
TX00177,CUST0937,ACC0937,CARD0699,MERCH0006,2025-04-16 21:40:38,122.44,USD,Approved,POS,Purchase
TX00178,CUST0796,ACC0796,CARD0457,MERCH0016,2025-03-12 01:02:16,194.67,CAD,Approved,Web,Purchase
TX00179,CUST0444,ACC0444,CARD0269,MERCH0200,2025-03-08 04:34:33,323.7,USD,Approved,Web,Purchase
TX00180,CUST0149,ACC0149,CARD0892,MERCH0146,2025-09-17 09:26:59,158.68,USD,Approved,Mobile App,Withdrawal
TX00181,CUST0910,ACC0910,CARD0239,MERCH0180,2025-03-20 10:13:40,76.79,EUR,Pending,Web,Refund
TX00182,CUST0352,ACC0352,CARD0099,MERCH0176,2025-09-03 18:16:47,35.62,INR,Approved,Web,Purchase
TX00183,CUST0692,ACC0692,CARD0173,MERCH0171,2025-06-06 16:48:51,219.09,INR,Approved,Mobile App,Withdrawal
TX00184,CUST0432,ACC0432,CARD1127,MERCH0039,2025-01-18 11:47:05,39.75,USD,Declined,POS,Purchase
TX00185,CUST0354,ACC0354,CARD0280,MERCH0177,2025-06-21 21:20:15,183.33,GBP,Reversed,ATM,Purchase
TX00186,CUST0108,ACC0108,CARD1368,MERCH0113,2025-08-28 11:03:29,34.99,GBP,Approved,Mobile App,Purchase
TX00187,CUST0933,ACC0933,CARD1410,MERCH0140,2025-02-25 03:00:57,19.32,USD,Approved,POS,Purchase
TX00188,CUST0877,ACC0877,CARD0900,MERCH0138,2025-10-05 20:26:28,48.37,EUR,Approved,Web,Withdrawal
TX00189,CUST0564,ACC0564,CARD0920,MERCH0071,2025-04-10 03:46:20,55.31,EUR,Approved,Mobile App,Purchase
TX00190,CUST0874,ACC0874,CARD0848,MERCH0110,2025-11-17 23:10:46,161.28,USD,Approved,Mobile App,Transfer
TX00191,CUST0642,ACC0642,CARD0029,MERCH0055,2025-03-27 12:48:31,31.31,GBP,Approved,POS,Refund
TX00192,CUST0007,ACC0007,CARD1045,MERCH0129,2025-12-02 09:41:06,404.55,USD,Approved,Web,Purchase
TX00193,CUST0395,ACC0395,CARD0828,MERCH0049,2025-03-20 20:23:21,126.24,USD,Declined,POS,Purchase
TX00194,CUST0824,ACC0824,CARD0767,MERCH0164,2025-06-23 03:23:31,106.28,USD,Approved,POS,Withdrawal
TX00195,CUST0325,ACC0325,CARD0230,MERCH0021,2025-04-16 09:14:28,90.56,GBP,Approved,Mobile App,Transfer
TX00196,CUST0504,ACC0504,CARD0522,MERCH0037,2025-03-04 15:22:51,130.41,EUR,Approved,Mobile App,Purchase
TX00197,CUST0014,ACC0014,CARD1397,MERCH0116,2025-11-12 11:53:36,8.41,EUR,Approved,Web,Purchase
TX00198,CUST0807,ACC0807,CARD0095,MERCH0024,2025-03-22 14:10:48,697.08,EUR,Approved,Web,Transfer
TX00199,CUST0767,ACC0767,CARD0177,MERCH0055,2025-05-08 20:57:26,127.31,USD,Approved,Web,Purchase
TX00200,CUST0108,ACC0108,CARD1368,MERCH0025,2025-08-31 12:42:32,10.37,CAD,Approved,ATM,Purchase
TX00201,CUST0223,ACC0223,CARD1440,MERCH0135,2025-08-08 19:38:46,138.73,EUR,Approved,Web,Refund
TX00202,CUST0574,ACC0574,CARD1393,MERCH0127,2025-12-08 07:34:49,91.19,USD,Approved,POS,Purchase
TX00203,CUST0087,ACC0087,CARD1295,MERCH0093,2025-09-02 01:19:07,8.65,USD,Approved,Mobile App,Purchase
TX00204,CUST0190,ACC0190,CARD0710,MERCH0094,2025-03-12 00:00:45,392.4,USD,Approved,POS,Purchase
TX00205,CUST0772,ACC0772,CARD0827,MERCH0071,2025-02-16 02:09:18,6.59,CAD,Approved,POS,Purchase
TX00206,CUST0608,ACC0608,CARD1175,MERCH0199,2025-05-29 06:30:37,134.37,EUR,Declined,Web,Refund
TX00207,CUST0510,ACC0510,CARD0442,MERCH0122,2025-05-10 02:44:14,494.7,GBP,Approved,Web,Purchase
TX00208,CUST0803,ACC0803,CARD0881,MERCH0024,2025-04-29 04:49:09,45.69,USD,Approved,Web,Transfer
TX00209,CUST0673,ACC0673,CARD0829,MERCH0011,2025-12-23 09:31:36,48.99,EUR,Approved,Mobile App,Purchase
TX00210,CUST0639,ACC0639,CARD0795,MERCH0073,2025-09-19 19:58:43,5.06,CAD,Approved,POS,Purchase
TX00211,CUST0587,ACC0587,CARD0177,MERCH0012,2025-04-13 12:48:36,15.3,USD,Approved,POS,Withdrawal
TX00212,CUST0482,ACC0482,CARD1110,MERCH0035,2025-05-22 11:14:44,11.89,EUR,Declined,POS,Refund
TX00213,CUST0554,ACC0554,CARD0413,MERCH0191,2025-01-08 22:40:38,264.45,CAD,Approved,POS,Purchase
TX00214,CUST0762,ACC0762,CARD0374,MERCH0196,2025-11-29 10:21:00,276.86,GBP,Approved,Web,Purchase
TX00215,CUST0463,ACC0463,CARD0802,MERCH0185,2025-10-23 18:14:02,199.58,USD,Approved,POS,Purchase
TX00216,CUST0982,ACC0982,CARD1344,MERCH0141,2025-12-14 12:46:49,70.25,USD,Approved,Mobile App,Transfer
TX00217,CUST0751,ACC0751,CARD0709,MERCH0023,2025-01-18 08:13:25,263.27,USD,Approved,Mobile App,Refund
TX00218,CUST0794,ACC0794,CARD1109,MERCH0083,2025-10-15 14:46:45,121.41,CAD,Approved,Web,Withdrawal
TX00219,CUST0363,ACC0363,CARD1140,MERCH0167,2025-07-13 01:33:00,59.43,EUR,Approved,POS,Withdrawal
